Uuid,Void/Retire,Fully specified name:en,Short name:en,Same as mappings,Description:en,...,_version:1,_order:120,Data class,Data type,Answers
9c26e3dc-27e6-4595-b873-6de9f23c55db,," Toxoplasma myocarditis",[B58.81] Toxoplasma myocarditis,ICD 10 - WHO:B58.81,,,,,Diagnosis,N/A,
809cf65e-fc43-48c3-9d57-7fb67d6e7854,," Toxoplasma myositis",[B58.82] Toxoplasma myositis,ICD 10 - WHO:B58.82,,,,,Diagnosis,N/A,
3a1f1156-d84d-477b-905a-f3581b8f201e,," Toxoplasma tubulo-interstitial nephropathy",[B58.83] Toxoplasma tubulo-interstitial nephropathy,ICD 10 - WHO:B58.83,,,,,Diagnosis,N/A,
9963eead-a75a-4851-936b-bb11eba014b5,," Toxoplasmosis, unspecified","[B58.9] Toxoplasmosis, unspecified",ICD 10 - WHO:B58.9,,,,,Diagnosis,N/A,
9c9d569e-2673-420a-bb81-9eaf7cf2b768,," Toxoplasmosis",[B58] Toxoplasmosis,ICD 10 - WHO:B58,,c,,,Diagnosis,N/A,
2e04f158-ab80-4cb8-8908-31ff50014855,," Pneumocystosis ","[B59] Pneumocystosis ",ICD 10 - WHO:B59,,,,,Diagnosis,N/A,
fb0b9468-f89f-4df3-9212-5a4eff3b6725,," Pneumocystosis (pneumocystis pneumonia)",[B59] Pneumocystosis (pneumocystis pneumonia),ICD 10 - WHO:B59,,,,,Diagnosis,N/A,
c72fe769-9694-490b-ac97-55f2e814a7f8,," Other protozoal diseases, not elsewhere classified ","[B60] Other protozoal diseases, not elsewhere classified ",ICD 10 - WHO:B60,,,,,Diagnosis,N/A,
4aaf9cc8-229e-43f8-993a-860218382cc3,," Unspecified protozoal disease",[B64] Unspecified protozoal disease,ICD 10 - WHO:B64,,c,,,Diagnosis,N/A,
c8f6042a-160b-42fc-88a4-3b5ff39c2105,," Schistosomiasis (bilharziasis) ","[B65] Schistosomiasis (bilharziasis) ",ICD 10 - WHO:B65,,,,,Diagnosis,N/A,
8b43f4b0-8543-47d2-89e5-e87e05fc1b7e,," Other fluke infections ","[B66] Other fluke infections ",ICD 10 - WHO:B66,,,,,Diagnosis,N/A,
d18e9003-b7b1-4079-a585-bf313a76bacb,," Echinococcosis ","[B67] Echinococcosis ",ICD 10 - WHO:B67,,,,,Diagnosis,N/A,
8119d642-58a3-45f4-b55d-2b733e834e49,," Taeniasis ","[B68] Taeniasis ",ICD 10 - WHO:B68,,,,,Diagnosis,N/A,
7bb41574-af1c-49cf-b1c4-7741c779ce78,," Cysticercosis ","[B69] Cysticercosis ",ICD 10 - WHO:B69,,,,,Diagnosis,N/A,
bf5d52ce-9032-42d7-827d-8a49199a1bdf,," Diphyllobothriasis and sparganosis ","[B70] Diphyllobothriasis and sparganosis ",ICD 10 - WHO:B70,,,,,Diagnosis,N/A,
ba6bd290-94c2-4300-a971-24648a2ecbde,," Other cestode infections ","[B71] Other cestode infections ",ICD 10 - WHO:B71,,,,,Diagnosis,N/A,
3129a2fe-2782-4227-8c79-4b1ce4544f58,," Dracunculiasis ","[B72] Dracunculiasis ",ICD 10 - WHO:B72,,,,,Diagnosis,N/A,
535ba2da-09e0-4f15-9514-8abaeb9aa77f,," Onchocerciasis ","[B73] Onchocerciasis ",ICD 10 - WHO:B73,,,,,Diagnosis,N/A,
68d999d2-86db-4a5f-83b0-e1147a20154a,," Filariasis ","[B74] Filariasis ",ICD 10 - WHO:B74,,,,,Diagnosis,N/A,
589024f9-6847-4f00-9a0f-58845c7ec5bf,," Trichinellosis ","[B75] Trichinellosis ",ICD 10 - WHO:B75,,,,,Diagnosis,N/A,
2ef0f4b5-0ee3-42c7-ade1-86bde38e1c59,," Hookworm diseases ","[B76] Hookworm diseases ",ICD 10 - WHO:B76,,,,,Diagnosis,N/A,
c769a63a-f3d8-4cec-96a7-71658f7ee130,," Ascariasis ","[B77] Ascariasis ",ICD 10 - WHO:B77,,,,,Diagnosis,N/A,
921d8bf1-83a9-44b0-b23f-fe0c8f69d86f,," Strongyloidiasis ","[B78] Strongyloidiasis ",ICD 10 - WHO:B78,,,,,Diagnosis,N/A,
534426fa-9f85-48b0-bfe5-f5c936f07252,," Trichuriasis ","[B79] Trichuriasis ",ICD 10 - WHO:B79,,,,,Diagnosis,N/A,
0e53e9be-ac93-4ccc-8364-11d65424eb95,," Enterobiasis ","[B80] Enterobiasis ",ICD 10 - WHO:B80,,,,,Diagnosis,N/A,
a1d02a96-79f4-4b8c-8e8a-dd046a0b3472,," Other intestinal helminthiases, not elsewhere classified ","[B81] Other intestinal helminthiases, not elsewhere classified ",ICD 10 - WHO:B81,,,,,Diagnosis,N/A,
a0fe3cb1-bac9-4d2e-9dfb-c19e562d89f7,," Unspecified intestinal parasitism ","[B82] Unspecified intestinal parasitism ",ICD 10 - WHO:B82,,,,,Diagnosis,N/A,
366ae956-7597-465e-914e-9dd10a35887e,," Other helminthiases ","[B83] Other helminthiases ",ICD 10 - WHO:B83,,,,,Diagnosis,N/A,
cb2d4470-e91a-4b38-bc30-a0613a0df776,," Pediculosis and phthiriasis ","[B85] Pediculosis and phthiriasis ",ICD 10 - WHO:B85,,,,,Diagnosis,N/A,
fbe18ca7-2ca3-464a-982b-aa5e470bda0a,," Myiasis ","[B87] Myiasis ",ICD 10 - WHO:B87,,,,,Diagnosis,N/A,
e175d93a-5323-40a4-b2a9-24a24bcf9537,," Other infestations ","[B88] Other infestations ",ICD 10 - WHO:B88,,,,,Diagnosis,N/A,
b99f7bb7-6bd7-497b-bcd6-967b78cf8a13,," Unspecified parasitic disease ","[B89] Unspecified parasitic disease ",ICD 10 - WHO:B89,,,,,Diagnosis,N/A,
510d3a12-9d2b-428f-b7d7-7589985bd948,," Streptococcus, group B, as the cause of diseases classified elsewhere","[B95.1] Streptococcus, group B, as the cause of diseases classified elsewhere",ICD 10 - WHO:B95.1,,,,,Diagnosis,N/A,
648bef0b-06f5-4109-bf43-8814da8a7171,," Enterococcus as the cause of diseases classified elsewhere",[B95.2] Enterococcus as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.2,,,,,Diagnosis,N/A,
eb3f4547-3b18-43b1-9a3e-e7adceed23de,," Streptococcus pneumoniae as the cause of diseases classified elsewhere",[B95.3] Streptococcus pneumoniae as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.3,,,,,Diagnosis,N/A,
b1700fa1-1086-443f-9754-10b859d719a1,," Other streptococcus as the cause of diseases classified elsewhere",[B95.4] Other streptococcus as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.4,,,,,Diagnosis,N/A,
1b0672fa-6df7-478d-b8f1-c9277239b632,," Unspecified streptococcus as the cause of diseases classified elsewhere",[B95.5] Unspecified streptococcus as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.5,,,,,Diagnosis,N/A,
fcb624d4-6d11-4a25-811d-22f6d7f2281d,," Staphylococcus aureus as the cause of diseases classified elsewhere",[B95.6] Staphylococcus aureus as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.6,,,,,Diagnosis,N/A,
140cdc2b-bcd8-4acb-aca1-064f9e4bf050,," Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere",[B95.61] Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.61,,,,,Diagnosis,N/A,
103fad22-1906-4f8b-a6de-2a888d406903,," Methicillin resistant Staphylococcus aureus (MRSA) infection as the cause of diseases classified elsewhere",[B95.62] Methicillin resistant Staphylococcus aureus (MRSA) infection as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.62,,,,,Diagnosis,N/A,
e82198b8-e91c-453e-900d-72ab95a267d2,," Other staphylococcus as the cause of diseases classified elsewhere",[B95.7] Other staphylococcus as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.7,,,,,Diagnosis,N/A,
1ef2e060-d33d-42a2-bbb1-39d6c73ea5d7,," Unspecified staphylococcus as the cause of diseases classified elsewhere",[B95.8] Unspecified staphylococcus as the cause of diseases classified elsewhere,ICD 10 - WHO:B95.8,,,,,Diagnosis,N/A,
d2fb61a7-d88a-4436-b3d4-c5875abc7856,," Streptococcus, Staphylococcus, and Enterococcus as the cause of diseases classified elsewhere","[B95] Streptococcus, Staphylococcus, and Enterococcus as the cause of diseases classified elsewhere",ICD 10 - WHO:B95,,,,,Diagnosis,N/A,
72df0d92-40ca-435a-bfe3-b31e88e0fe41,,".0 Streptococcus, group A, as the cause of diseases classified elsewhere","[B95].0 Streptococcus, group A, as the cause of diseases classified elsewhere",ICD 10 - WHO:B95,,,,,Diagnosis,N/A,
03ba01e1-d961-4dc3-a096-eebfc0790459,," Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere",[B96.0] Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.0,,,,,Diagnosis,N/A,
0ecce1fa-896f-4706-a51c-38ea59aaed21,," Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere",[B96.1] Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.1,,,,,Diagnosis,N/A,
6473ba38-95e6-4844-837c-0bb8fb7d007a,," Escherichia coli [E. coli ] as the cause of diseases classified elsewhere",[B96.2] Escherichia coli [E. coli ] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.2,,,,,Diagnosis,N/A,
5de11e1a-d9ea-4926-bed5-50f13dc903cd,," Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere",[B96.20] Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.20,,,,,Diagnosis,N/A,
fdc3e7b7-3cee-4033-a73f-640adb2bae9d,," Shiga toxin-producing Escherichia coli [E. coli] [STEC] O157 as the cause of diseases classified elsewhere",[B96.21] Shiga toxin-producing Escherichia coli [E. coli] [STEC] O157 as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.21,,,,,Diagnosis,N/A,
11f7c328-7a99-4382-9bb5-72ae826fb610,," Other specified Shiga toxin-producing Escherichia coli [E. coli] [STEC] as the cause of diseases classified elsewhere",[B96.22] Other specified Shiga toxin-producing Escherichia coli [E. coli] [STEC] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.22,,,,,Diagnosis,N/A,
5d4a0522-ee46-47ef-9e20-f2272283d817,," Unspecified Shiga toxin-producing Escherichia coli [E. coli] [STEC] as the cause of diseases classified elsewhere",[B96.23] Unspecified Shiga toxin-producing Escherichia coli [E. coli] [STEC] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.23,,,,,Diagnosis,N/A,
8c9d50b8-7314-458a-bd3d-5201eeb4fa37,," Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere",[B96.29] Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.29,,,,,Diagnosis,N/A,
7760c77e-e9fd-4a58-91eb-260d225554d8,," Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere",[B96.3] Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.3,,,,,Diagnosis,N/A,
a44d9ec4-28bc-4aa5-b893-cff44f00a38a,," Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere",[B96.4] Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.4,,,,,Diagnosis,N/A,
bfb5f8c5-5a28-44bb-8f1d-d900fb435df1,," Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere",[B96.5] Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.5,,,,,Diagnosis,N/A,
147eb8fe-be5a-47e2-acba-b6dc199bc6d2,," Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere",[B96.6] Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.6,,,,,Diagnosis,N/A,
c7fc019b-9df3-401f-8b0c-ae2e7e8005db,," Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere",[B96.7] Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.7,,,,,Diagnosis,N/A,
4b352052-40b6-45c1-bbbe-5d0c734bc2dd,," Other specified bacterial agents as the cause of diseases classified elsewhere",[B96.8] Other specified bacterial agents as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.8,,c,,,Diagnosis,N/A,
101ae9ce-5f04-48c7-96cf-45856827eff5,," Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere",[B96.81] Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.81,,,,,Diagnosis,N/A,
3a32e020-8998-4b7f-9a6b-5a5a09a4c147,," Vibrio vulnificus as the cause of diseases classified elsewhere",[B96.82] Vibrio vulnificus as the cause of diseases classified elsewhere,ICD 10 - WHO:B96.82,,,,,Diagnosis,N/A,
2caf0b48-46be-49a1-a3f8-22236ce388ac,," Other bacterial agents as the cause of diseases classified elsewhere",[B96] Other bacterial agents as the cause of diseases classified elsewhere,ICD 10 - WHO:B96,,,,,Diagnosis,N/A,
59091122-d92e-44dd-a03e-16620341c4c6,," Viral agents as the cause of diseases classified elsewhere",[B97] Viral agents as the cause of diseases classified elsewhere,ICD 10 - WHO:B97,,,,,Diagnosis,N/A,
740eae73-d34b-4f05-8dbb-4e229c4d069f,," Adenovirus as the cause of diseases classified elsewhere",[B97.0] Adenovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.0,,,,,Diagnosis,N/A,
eb290df8-1ea7-4759-86e5-5f3f3682b7e1,," Enterovirus as the cause of diseases classified elsewhere",[B97.1] Enterovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.1,,,,,Diagnosis,N/A,
284aeefb-4664-4c27-944b-fb208693f31c,," Unspecified enterovirus as the cause of diseases classified elsewhere",[B97.10] Unspecified enterovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.10,,,,,Diagnosis,N/A,
2eb6ba1e-5a92-45c3-bf4c-c268a1ac2bef,," Coxsackievirus as the cause of diseases classified elsewhere",[B97.11] Coxsackievirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.11,,,,,Diagnosis,N/A,
89278cfb-421a-498a-bcda-1061256bcf43,," Echovirus as the cause of diseases classified elsewhere",[B97.12] Echovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.12,,,,,Diagnosis,N/A,
409d673b-f287-433b-9f5e-095d18b16492,," Other enterovirus as the cause of diseases classified elsewhere",[B97.19] Other enterovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.19,,,,,Diagnosis,N/A,
c46f0e4a-cb71-4cbc-9014-26ce16cc7467,," Coronavirus as the cause of diseases classified elsewhere",[B97.2] Coronavirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.2,,,,,Diagnosis,N/A,
ceb7c800-9506-47b3-bb0d-2b38a1127b56,," SARS-associated coronavirus as the cause of diseases classified elsewhere",[B97.21] SARS-associated coronavirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.21,,,,,Diagnosis,N/A,
066d38b6-da89-483e-bca0-886e20ec403d,," Other coronavirus as the cause of diseases classified elsewhere",[B97.29] Other coronavirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.29,,,,,Diagnosis,N/A,
5264c461-fbb3-4800-9791-b9be0db526a6,," Retrovirus as the cause of diseases classified elsewhere",[B97.3] Retrovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.3,,,,,Diagnosis,N/A,
8bb80b0a-fb9a-4e6a-aadc-8978116e5672,," Unspecified retrovirus as the cause of diseases classified elsewhere",[B97.30] Unspecified retrovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.30,,,,,Diagnosis,N/A,
e8900f1c-7692-4445-8ada-6662a8e13e63,," Lentivirus as the cause of diseases classified elsewhere",[B97.31] Lentivirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.31,,,,,Diagnosis,N/A,
8736355e-edc1-42f1-b528-d8f311888ea5,," Oncovirus as the cause of diseases classified elsewhere",[B97.32] Oncovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.32,,,,,Diagnosis,N/A,
91a03224-5ed3-48da-af10-1643d62baa4f,," Human T-cell lymphotrophic virus, type I [HTLV-I] as the cause of diseases classified elsewhere","[B97.33] Human T-cell lymphotrophic virus, type I [HTLV-I] as the cause of diseases classified elsewhere",ICD 10 - WHO:B97.33,,,,,Diagnosis,N/A,
4ec990cb-4f20-4615-80dd-2b050a944cd9,," Human T-cell lymphotrophic virus, type II [HTLV-II] as the cause of diseases classified elsewhere","[B97.34] Human T-cell lymphotrophic virus, type II [HTLV-II] as the cause of diseases classified elsewhere",ICD 10 - WHO:B97.34,,,,,Diagnosis,N/A,
898922e0-bc38-4c7a-829c-a3589ddcea47,," Human immunodeficiency virus, type 2 [HIV 2] as the cause of diseases classified elsewhere","[B97.35] Human immunodeficiency virus, type 2 [HIV 2] as the cause of diseases classified elsewhere",ICD 10 - WHO:B97.35,,,,,Diagnosis,N/A,
d8cd4e75-32bc-4bd3-9968-b0112001b575,," Other retrovirus as the cause of diseases classified elsewhere",[B97.39] Other retrovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.39,,,,,Diagnosis,N/A,
5a7a7c5c-dc8e-4076-9901-341faad52463,," Respiratory syncytial virus as the cause of diseases classified elsewhere",[B97.4] Respiratory syncytial virus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.4,,,,,Diagnosis,N/A,
32c41340-bc04-466c-8753-9e0bb9202629,," Reovirus as the cause of diseases classified elsewhere",[B97.5] Reovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.5,,,,,Diagnosis,N/A,
09cab20d-d62f-470f-b71c-722330a00045,," Parvovirus as the cause of diseases classified elsewhere",[B97.6] Parvovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.6,,,,,Diagnosis,N/A,
e87a92a2-ca42-4d8e-88d5-9c93470afe1f,," Papillomavirus as the cause of diseases classified elsewhere",[B97.7] Papillomavirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.7,,,,,Diagnosis,N/A,
c07472e7-5637-430d-9caa-7b53601b5751,," Other viral agents as the cause of diseases classified elsewhere",[B97.8] Other viral agents as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.8,,,,,Diagnosis,N/A,
6d20b7e3-b515-41da-b2dc-4f2d92994eba,," Human metapneumovirus as the cause of diseases classified elsewhere",[B97.81] Human metapneumovirus as the cause of diseases classified elsewhere,ICD 10 - WHO:B97.81,,,,,Diagnosis,N/A,
2ab2a49c-3b1b-4763-8045-7638c546ab84,," Iron deficiency anemia ","[D50] Iron deficiency anemia ",ICD 10 - WHO:D50,,,,,Diagnosis,N/A,
64e7e166-9f37-4612-9790-4964e09186a2,," Vitamin B12 deficiency anemia ","[D51] Vitamin B12 deficiency anemia ",ICD 10 - WHO:D51,,,,,Diagnosis,N/A,
4081c820-f66d-4c71-abda-1bb5bb791e7e,," Folate deficiency anemia ","[D52] Folate deficiency anemia ",ICD 10 - WHO:D52,,,,,Diagnosis,N/A,
49101924-3a8c-41ab-aca6-165b308c9c70,," Other nutritional anemias ","[D53] Other nutritional anemias ",ICD 10 - WHO:D53,,,,,Diagnosis,N/A,
385f015f-e78d-4519-b3d8-a1e33d8c9523,," Anemia due to glucose-6-phosphate dehydrogenase [G6PD] deficiency",[D55.0] Anemia due to glucose-6-phosphate dehydrogenase [G6PD] deficiency,ICD 10 - WHO:D55.0,,,,,Diagnosis,N/A,
36b017ee-9458-4edf-9296-2616e8ecc3cc,," Anemia due to other disorders of glutathione metabolism",[D55.1] Anemia due to other disorders of glutathione metabolism,ICD 10 - WHO:D55.1,,,,,Diagnosis,N/A,
c82676f8-c5da-4dfb-a3f2-28e17f372761,," Anemia due to disorders of glycolytic enzymes",[D55.2] Anemia due to disorders of glycolytic enzymes,ICD 10 - WHO:D55.2,,,,,Diagnosis,N/A,
f0923860-0a8d-4c4a-bd22-ea6a87865c68,," Anemia due to disorders of nucleotide metabolism",[D55.3] Anemia due to disorders of nucleotide metabolism,ICD 10 - WHO:D55.3,,,,,Diagnosis,N/A,
7e5428ad-e826-4db0-8f74-05936544841d,," Other anemias due to enzyme disorders",[D55.8] Other anemias due to enzyme disorders,ICD 10 - WHO:D55.8,,,,,Diagnosis,N/A,
c5bf0d43-6866-457d-b4c2-5c24af1e35b8,," Anemia due to enzyme disorder, unspecified","[D55.9] Anemia due to enzyme disorder, unspecified",ICD 10 - WHO:D55.9,,,,,Diagnosis,N/A,
e725063c-4ead-4958-9f8c-e98f3c4925ea,," Anemia due to enzyme disorders",[D55] Anemia due to enzyme disorders,ICD 10 - WHO:D55,,,,,Diagnosis,N/A,
e03ce272-45b5-473c-8238-0d875d18a2f9,," Alpha thalassemia",[D56.0] Alpha thalassemia,ICD 10 - WHO:D56.0,,,,,Diagnosis,N/A,
206fb19a-b8d9-4a56-95b4-ba85852047a1,," Beta thalassemia",[D56.1] Beta thalassemia,ICD 10 - WHO:D56.1,,,,,Diagnosis,N/A,
4178640f-ccb6-4b6c-ac54-77ad8165c427,," Delta-beta thalassemia",[D56.2] Delta-beta thalassemia,ICD 10 - WHO:D56.2,,,,,Diagnosis,N/A,
f114ce37-0142-484f-9584-49e47885b24c,," Thalassemia minor",[D56.3] Thalassemia minor,ICD 10 - WHO:D56.3,,,,,Diagnosis,N/A,
989375b8-70f4-4c9c-a061-22a438f2d445,," Hereditary persistence of fetal hemoglobin [HPFH]",[D56.4] Hereditary persistence of fetal hemoglobin [HPFH],ICD 10 - WHO:D56.4,,,,,Diagnosis,N/A,
6b404fa5-71b9-41e1-b44b-71956cdffd0f,," Hemoglobin E-beta thalassemia",[D56.5] Hemoglobin E-beta thalassemia,ICD 10 - WHO:D56.5,,,,,Diagnosis,N/A,
2f101ab4-c40b-426e-8b32-4bb75b89c7a9,," Other thalassemias",[D56.8] Other thalassemias,ICD 10 - WHO:D56.8,,,,,Diagnosis,N/A,
75260264-b4a3-4ad0-ae7b-baeab61f812c,," Thalassemia, unspecified","[D56.9] Thalassemia, unspecified",ICD 10 - WHO:D56.9,,,,,Diagnosis,N/A,
42889dff-fc94-4076-af88-32d260cb1eaa,," Thalassemia",[D56] Thalassemia,ICD 10 - WHO:D56,,,,,Diagnosis,N/A,
93756989-618c-4de3-9abf-4bb803b28df4,," Hb-SS disease with crisis",[D57.0] Hb-SS disease with crisis,ICD 10 - WHO:D57.0,,,,,Diagnosis,N/A,
ba967d87-414a-44aa-a03d-3c25f288088b,," Hb-SS disease with acute chest syndrome",[D57.01] Hb-SS disease with acute chest syndrome,ICD 10 - WHO:D57.01,,,,,Diagnosis,N/A,
13339039-b0f4-475c-bbb4-9499c59fb4e3,," Hb-SS disease with splenic sequestration",[D57.02] Hb-SS disease with splenic sequestration,ICD 10 - WHO:D57.02,,,,,Diagnosis,N/A,
ee9964b1-bc8d-46e6-82a4-010293e31992,," Hb-SS disease with cerebral vascular involvement",[D57.03] Hb-SS disease with cerebral vascular involvement,ICD 10 - WHO:D57.03,,,,,Diagnosis,N/A,
4ea6770e-64ad-4d34-b064-fd8d5d41c8a2,," Hb-SS disease with other specified complication",[D57.09] Hb-SS disease with other specified complication,ICD 10 - WHO:D57.09,,,,,Diagnosis,N/A,
4a88ffc6-71cf-491f-8e9e-aa576eba6468,," Sickle-cell disease without crisis",[D57.1] Sickle-cell disease without crisis,ICD 10 - WHO:D57.1,,,,,Diagnosis,N/A,
f56f114f-c060-4984-86ad-7f68dcde0293,," Sickle-cell/Hb-C disease",[D57.2] Sickle-cell/Hb-C disease,ICD 10 - WHO:D57.2,,,,,Diagnosis,N/A,
86bed70a-2abe-4eb4-901b-1f5031a0db7d,," Sickle-cell/Hb-C disease without crisis",[D57.20] Sickle-cell/Hb-C disease without crisis,ICD 10 - WHO:D57.20,,,,,Diagnosis,N/A,
0d9560d2-d08d-4ad1-beac-577087d6bfca,," Sickle-cell/Hb-C disease with crisis",[D57.21] Sickle-cell/Hb-C disease with crisis,ICD 10 - WHO:D57.21,,,,,Diagnosis,N/A,
21bf930a-aeeb-4fb3-9d72-4cfd8d7edaae,," Sickle-cell/Hb-C disease with acute chest syndrome",[D57.211] Sickle-cell/Hb-C disease with acute chest syndrome,ICD 10 - WHO:D57.211,,,,,Diagnosis,N/A,
68448af9-a2df-4010-a66a-66691a796e13,," Sickle-cell/Hb-C disease with splenic sequestration",[D57.212] Sickle-cell/Hb-C disease with splenic sequestration,ICD 10 - WHO:D57.212,,,,,Diagnosis,N/A,
918a8b3d-9b61-42db-b41a-cbc8cb8fb23c,," Sickle-cell/Hb-C disease with cerebral vascular involvement",[D57.213] Sickle-cell/Hb-C disease with cerebral vascular involvement,ICD 10 - WHO:D57.213,,,,,Diagnosis,N/A,
7640ff57-08d0-4c60-aa69-9faa1e2841d9,," Sickle-cell/Hb-C with other specified complication",[D57.218] Sickle-cell/Hb-C with other specified complication,ICD 10 - WHO:D57.218,,,,,Diagnosis,N/A,
edc04b7c-7220-4693-9e0a-f03d3bfd04db,," Sickle-cell thalassemia",[D57.4] Sickle-cell thalassemia,ICD 10 - WHO:D57.4,,c,,,Diagnosis,N/A,
196c3244-c320-4c35-bc34-6e10778aa63d,," Sickle-cell thalassemia without crisis",[D57.40] Sickle-cell thalassemia without crisis,ICD 10 - WHO:D57.40,,,,,Diagnosis,N/A,
ba483127-9019-43af-b142-10d1a3ab8a90,," Sickle-cell thalassemia, with crisis","[D57.41] Sickle-cell thalassemia, with crisis",ICD 10 - WHO:D57.41,,,,,Diagnosis,N/A,
f2b1c9ae-7fe3-4181-a201-8603c938f6d5,," Sickle-cell thalassemia, with acute chest syndrome","[D57.411] Sickle-cell thalassemia, with acute chest syndrome",ICD 10 - WHO:D57.411,,,,,Diagnosis,N/A,
2d3fbe86-5724-4e5e-997c-36d96b31d72b,," Sickle-cell thalassemia, with splenic sequestration","[D57.412] Sickle-cell thalassemia, with splenic sequestration",ICD 10 - WHO:D57.412,,,,,Diagnosis,N/A,
ba7b910f-51ad-4f85-b7f9-4e05d9ab4a5f,," Sickle-cell thalassemia, ","[D57.413] Sickle-cell thalassemia, ",ICD 10 - WHO:D57.413,,,,,Diagnosis,N/A,
7e7122dc-b4b3-42cb-a0b9-4d81c6dcb10b,," Other sickle-cell disorders",[D57.8] Other sickle-cell disorders,ICD 10 - WHO:D57.8,,,,,Diagnosis,N/A,
8e3ff553-3da8-4c09-aebe-c5c43bd42c50,," Sickle-cell disorders",[D57] Sickle-cell disorders,ICD 10 - WHO:D57,,,,,Diagnosis,N/A,
8d4ac643-1af6-4bd4-bec1-8f671aa6f65b,," Hereditary spherocytosis",[D58.0] Hereditary spherocytosis,ICD 10 - WHO:D58.0,,,,,Diagnosis,N/A,
f7422fc9-d253-4062-94ac-73913fe6b4b7,," Hereditary elliptocytosis",[D58.1] Hereditary elliptocytosis,ICD 10 - WHO:D58.1,,,,,Diagnosis,N/A,
c84fbd59-bb01-4a04-924e-45f34cb19220,," Other hemoglobinopathies",[D58.2] Other hemoglobinopathies,ICD 10 - WHO:D58.2,,,,,Diagnosis,N/A,
2e8c91ec-0a66-4b3f-9ec8-7abce22bfb43,," Other specified hereditary hemolytic anemias",[D58.8] Other specified hereditary hemolytic anemias,ICD 10 - WHO:D58.8,,,,,Diagnosis,N/A,
cbc6d345-4584-4fee-a5cf-8b4ebeaf895b,," Hereditary hemolytic anemia, unspecified","[D58.9] Hereditary hemolytic anemia, unspecified",ICD 10 - WHO:D58.9,,,,,Diagnosis,N/A,
